Type,Anal.,Sample Name,Sample ID,Treatment,Origin,OriginC,Cal. Curve,Manual Dilution,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Mean Area,Conc.,Mean Conc.,Result,NPOC_ppm,TN_ppm,SD Area,SD Conc,Vial,Excluded,Inj. Vol.
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:30,1,2,TN,16.26,16.13,0.5963,0.5918,NPOC:13.24 TN:0.5918,13.24,0.5918,0.2663,0.009,22,0,150
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:34,1,3,TN,16.3,16.13,0.5976,0.5918,NPOC:13.24 TN:0.5918,13.24,0.5918,0.2663,0.009,22,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:40,1,1,NPOC,51.9,51.2,"3,995","3,950",NPOC:3.950 TN:0.5712,3.95,0.5712,0.6181,0.03946,23,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:43,1,2,NPOC,50.95,51.2,"3,935","3,950",NPOC:3.950 TN:0.5712,3.95,0.5712,0.6181,0.03946,23,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:47,1,3,NPOC,50.74,51.2,"3,921","3,950",NPOC:3.950 TN:0.5712,3.95,0.5712,0.6181,0.03946,23,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:40,1,1,TN,15.72,15.52,0.578,0.5712,NPOC:3.950 TN:0.5712,3.95,0.5712,0.2937,0.00992,23,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:43,1,2,TN,15.65,15.52,0.5757,0.5712,NPOC:3.950 TN:0.5712,3.95,0.5712,0.2937,0.00992,23,0,150
Unknown,NPOC/TN,tube27,MI1_rW,MI1_rW,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:47,1,3,TN,15.18,15.52,0.5598,0.5712,NPOC:3.950 TN:0.5712,3.95,0.5712,0.2937,0.00992,23,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:53,1,1,NPOC,136.1,136.8,"9,371","9,418",NPOC:9.418 TN:0.6721,9.418,0.6721,0.6351,0.04055,24,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:56,1,2,NPOC,137.2,136.8,"9,441","9,418",NPOC:9.418 TN:0.6721,9.418,0.6721,0.6351,0.04055,24,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:00,1,3,NPOC,137.2,136.8,"9,441","9,418",NPOC:9.418 TN:0.6721,9.418,0.6721,0.6351,0.04055,24,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:53,1,1,TN,18.24,18.5,0.6632,0.6721,NPOC:9.418 TN:0.6721,9.418,0.6721,0.2346,0.00793,24,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:56,1,2,TN,18.69,18.5,0.6784,0.6721,NPOC:9.418 TN:0.6721,9.418,0.6721,0.2346,0.00793,24,0,150
Unknown,NPOC/TN,tube28,MI2_Di_E,MI2_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:00,1,3,TN,18.58,18.5,0.6747,0.6721,NPOC:9.418 TN:0.6721,9.418,0.6721,0.2346,0.00793,24,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:06,1,1,NPOC,185.1,185.4,12.5,12.52,NPOC:12.52 TN:2.308,12.52,2.308,0.3055,0.01951,25,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:10,1,2,NPOC,185.7,185.4,12.54,12.52,NPOC:12.52 TN:2.308,12.52,2.308,0.3055,0.01951,25,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:14,1,3,NPOC,185.5,185.4,12.53,12.52,NPOC:12.52 TN:2.308,12.52,2.308,0.3055,0.01951,25,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:06,1,1,TN,66.95,66.94,"2,309","2,308",NPOC:12.52 TN:2.308,12.52,2.308,0.3351,0.01132,25,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:10,1,2,TN,66.6,66.94,"2,297","2,308",NPOC:12.52 TN:2.308,12.52,2.308,0.3351,0.01132,25,0,150
Unknown,NPOC/TN,tub29,MI2_Di_D,MI2_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:14,1,3,TN,67.27,66.94,"2,320","2,308",NPOC:12.52 TN:2.308,12.52,2.308,0.3351,0.01132,25,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:19,1,1,NPOC,14.17,12.85,"1,586","1,502",NPOC:1.502 TN:0.04849,1.502,0.04849,0.09,0.00575,26,1,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:22,1,2,NPOC,12.76,12.85,"1,496","1,502",NPOC:1.502 TN:0.04849,1.502,0.04849,0.09,0.00575,26,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:25,1,3,NPOC,12.85,12.85,"1,502","1,502",NPOC:1.502 TN:0.04849,1.502,0.04849,0.09,0.00575,26,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:28,1,4,NPOC,12.94,12.85,"1,508","1,502",NPOC:1.502 TN:0.04849,1.502,0.04849,0.09,0.00575,26,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:19,1,1,TN,0.1381,0.04603,0.0516,0.04849,NPOC:1.502 TN:0.04849,1.502,0.04849,0.07973,0.00269,26,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:22,1,2,TN,0,0.04603,0.04694,0.04849,NPOC:1.502 TN:0.04849,1.502,0.04849,0.07973,0.00269,26,0,150
Unknown,NPOC/TN,tbe30,WCC_MI1,WCC_MI1,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:25,1,3,TN,0,0.04603,0.04694,0.04849,NPOC:1.502 TN:0.04849,1.502,0.04849,0.07973,0.00269,26,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:35,1,1,NPOC,192.6,192.3,12.98,12.96,NPOC:12.96 TN:0.8544,12.96,0.8544,0.3,0.01915,27,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:38,1,2,NPOC,192.3,192.3,12.96,12.96,NPOC:12.96 TN:0.8544,12.96,0.8544,0.3,0.01915,27,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:42,1,3,NPOC,192,192.3,12.94,12.96,NPOC:12.96 TN:0.8544,12.96,0.8544,0.3,0.01915,27,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:35,1,1,TN,23.9,23.9,0.8544,0.8544,NPOC:12.96 TN:0.8544,12.96,0.8544,0,0,27,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:38,1,2,TN,23.9,23.9,0.8544,0.8544,NPOC:12.96 TN:0.8544,12.96,0.8544,0,0,27,0,150
Unknown,NPOC/TN,tube31,MI2_Add_C,MI2_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:42,1,3,TN,23.9,23.9,0.8544,0.8544,NPOC:12.96 TN:0.8544,12.96,0.8544,0,0,27,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:48,1,1,NPOC,194.1,194.1,13.07,13.07,NPOC:13.07 TN:0.8950,13.07,0.895,0.2,0.01277,28,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:52,1,2,NPOC,194.3,194.1,13.09,13.07,NPOC:13.07 TN:0.8950,13.07,0.895,0.2,0.01277,28,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 19:56,1,3,NPOC,193.9,194.1,13.06,13.07,NPOC:13.07 TN:0.8950,13.07,0.895,0.2,0.01277,28,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:48,1,1,TN,25.29,25.1,0.9013,0.895,NPOC:13.07 TN:0.8950,13.07,0.895,0.1901,0.00642,28,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:52,1,2,TN,25.11,25.1,0.8953,0.895,NPOC:13.07 TN:0.8950,13.07,0.895,0.1901,0.00642,28,0,150
Unknown,NPOC/TN,tube32,MI2_Add_E,MI2_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 19:56,1,3,TN,24.91,25.1,0.8885,0.895,NPOC:13.07 TN:0.8950,13.07,0.895,0.1901,0.00642,28,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:02,1,1,NPOC,281.8,281.3,18.67,18.64,NPOC:18.64 TN:0.9122,18.64,0.9122,0.4583,0.02926,29,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:06,1,2,NPOC,281.2,281.3,18.64,18.64,NPOC:18.64 TN:0.9122,18.64,0.9122,0.4583,0.02926,29,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:09,1,3,NPOC,280.9,281.3,18.62,18.64,NPOC:18.64 TN:0.9122,18.64,0.9122,0.4583,0.02926,29,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:02,1,1,TN,25.77,25.61,0.9176,0.9122,NPOC:18.64 TN:0.9122,18.64,0.9122,0.16,0.00541,29,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:06,1,2,TN,25.45,25.61,0.9068,0.9122,NPOC:18.64 TN:0.9122,18.64,0.9122,0.16,0.00541,29,0,150
Unknown,NPOC/TN,tube33,MI2_Add_D,MI2_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:09,1,3,TN,25.61,25.61,0.9122,0.9122,NPOC:18.64 TN:0.9122,18.64,0.9122,0.16,0.00541,29,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:15,1,1,NPOC,49.34,48.63,"3,832","3,786",NPOC:3.786 TN:0.1028,3.786,0.1028,"1,270",0.08111,30,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:18,1,2,NPOC,49.38,48.63,"3,834","3,786",NPOC:3.786 TN:0.1028,3.786,0.1028,"1,270",0.08111,30,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:22,1,3,NPOC,47.16,48.63,"3,693","3,786",NPOC:3.786 TN:0.1028,3.786,0.1028,"1,270",0.08111,30,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:25,1,4,NPOC,47,48.63,"3,682","3,786",NPOC:3.786 TN:0.1028,3.786,0.1028,"1,270",0.08111,30,1,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:15,1,1,TN,"1,663","1,654",0.1031,0.1028,NPOC:3.786 TN:0.1028,3.786,0.1028,0.07643,0.00258,30,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:18,1,2,TN,"1,573","1,654",0.1001,0.1028,NPOC:3.786 TN:0.1028,3.786,0.1028,0.07643,0.00258,30,0,150
Unknown,NPOC/TN,MQ,MQ,MQ,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:22,1,3,TN,"1,725","1,654",0.1052,0.1028,NPOC:3.786 TN:0.1028,3.786,0.1028,0.07643,0.00258,30,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:43,1,1,NPOC,128.6,128.1,"8,892","8,862",NPOC:8.862 TN:0.4437,8.862,0.4437,0.4163,0.02658,31,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:46,1,2,NPOC,127.8,128.1,"8,841","8,862",NPOC:8.862 TN:0.4437,8.862,0.4437,0.4163,0.02658,31,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:50,1,3,NPOC,128,128.1,"8,854","8,862",NPOC:8.862 TN:0.4437,8.862,0.4437,0.4163,0.02658,31,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:43,1,1,TN,11.9,11.74,0.449,0.4437,NPOC:8.862 TN:0.4437,8.862,0.4437,0.1358,0.00459,31,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:46,1,2,TN,11.67,11.74,0.4412,0.4437,NPOC:8.862 TN:0.4437,8.862,0.4437,0.1358,0.00459,31,0,150
Unknown,NPOC/TN,tube34,MI1_Di1,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:50,1,3,TN,11.66,11.74,0.4409,0.4437,NPOC:8.862 TN:0.4437,8.862,0.4437,0.1358,0.00459,31,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 20:56,1,1,NPOC,126.4,126,"8,752","8,726",NPOC:8.726 TN:0.4762,8.726,0.4762,0.4583,0.02926,32,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 21:00,1,2,NPOC,125.5,126,"8,694","8,726",NPOC:8.726 TN:0.4762,8.726,0.4762,0.4583,0.02926,32,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 21:03,1,3,NPOC,126.1,126,"8,733","8,726",NPOC:8.726 TN:0.4762,8.726,0.4762,0.4583,0.02926,32,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 20:56,1,1,TN,12.82,12.71,0.4801,0.4762,NPOC:8.726 TN:0.4762,8.726,0.4762,0.1266,0.00428,32,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 21:00,1,2,TN,12.73,12.71,0.477,0.4762,NPOC:8.726 TN:0.4762,8.726,0.4762,0.1266,0.00428,32,0,150
Unknown,NPOC/TN,tub35,MI1_Di2,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 21:03,1,3,TN,12.57,12.71,0.4716,0.4762,NPOC:8.726 TN:0.4762,8.726,0.4762,0.1266,0.00428,32,0,150
Unknown,NPOC/TN,36,MI1_Di3,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 21:09,1,1,NPOC,128.6,128.7,"8,892","8,897",NPOC:8.897 TN:0.4534,8.897,0.4534,0.4041,0.0258,33,0,150
Unknown,NPOC/TN,36,MI1_Di3,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 21:13,1,2,NPOC,128.3,128.7,"8,873","8,897",NPOC:8.897 TN:0.4534,8.897,0.4534,0.4041,0.0258,33,0,150
Unknown,NPOC/TN,36,MI1_Di3,Di,C,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 21:17,1,3,NPOC,129.1,128.7,"8,924","8,897",NPOC:8.897 TN:0.4534,8.897,0.4534,0.4041,0.0258,33,0,150
